Simulation,Halo_ID,Inferred B/A,B/A Mean,B/A Std,Inferred C/A,C/A Mean,C/A Std,Inferred σB,σB Mean,σB Std,Inferred σC,σC Mean,σC Std
storm.cosmo25cmb.4096g5HbwK1BH,5,0.6287523127682857,0.6495758303236575,0.06237093506161546,0.5729410153387314,0.5730475738550581,0.004433175689696398,0.012814727182301155,0.02191558868836906,0.01774064590260119,0.0039260410655597875,0.005014539761627328,0.003102692904010426
storm.cosmo25cmb.4096g5HbwK1BH,6,0.5766528971916141,0.578353815674533,0.005775577347253766,0.47240279077593467,0.4741735777978676,0.00431209713044502,0.0082570442957722,0.015463393632838817,0.009714377184237722,0.0004487055260995994,0.007385946517541055,0.005308536929656673
storm.cosmo25cmb.4096g5HbwK1BH,7,0.9703984307712985,0.9484774569882857,0.07592108066795751,0.5456492707937874,0.547587542401154,0.018390910633359365,0.012361059306685213,0.020965468331855343,0.01844061789862003,0.002193957974263256,0.004624943702713972,0.00859828968741271
storm.cosmo25cmb.4096g5HbwK1BH,8,0.6798758411081567,0.6746764758564453,0.017305566751446375,0.401982642091652,0.39992465340854616,0.012734779655708421,0.04165254256917304,0.035824703224043936,0.019943674752336837,0.009152534142287744,0.00944501450005458,0.00630695605862247
storm.cosmo25cmb.4096g5HbwK1BH,12,0.6514829310434035,0.661535582138731,0.00663596014568668,0.5518685678756292,0.5520654393253186,0.0045191621762185295,0.007818608593468212,0.015870733147606605,0.011999556562364207,0.01664583274254306,0.012741621241138402,0.005502869258752437
storm.cosmo25cmb.4096g5HbwK1BH,14,0.9496406781027502,0.9155006910793536,0.08018827707849724,0.6236388280078496,0.6266025192963958,0.01164448467906549,0.03109793646351936,0.029521805370986448,0.014304149864349077,0.003842595889550181,0.008035878801623157,0.008890305215616045
storm.cosmo25cmb.4096g5HbwK1BH,19,0.9884973503019604,0.954191595007766,0.0735388414141438,0.6742508902882113,0.6702929190029694,0.00817248771947364,0.007987543659120008,0.014196163346688264,0.016291836388169646,0.017462191462866476,0.012320313641262447,0.006170743243113536
storm.cosmo25cmb.4096g5HbwK1BH,31,0.8944069723149829,0.8935787054419749,0.018192785598787876,0.7824556164528328,0.7858834023356756,0.009647932890996287,0.02778677178919886,0.030582434757100454,0.012756514690828502,0.01846567410395463,0.019747301221793495,0.007474550097705376
r1000.romulus25.3072g1HsbBH,1,0.7644308635272136,0.7612349091095667,0.015231989646138715,0.3089042703032953,0.3135027154845755,0.006322752796913393,0.06571333231131031,0.056459865614254645,0.027554780468258027,0.0049959589595267515,0.01457133179661754,0.007163811030175674
r1074.romulus25.3072g1HsbBH,1,0.9634358746846706,0.9462791203404749,0.05821106655889892,0.14992881114321538,0.16244956267881208,0.037837561541204434,0.00573293927000129,0.023929327581572356,0.02668506920803442,0.016277462285872183,0.026781067703491656,0.01756082018349639
r1129.romulus25.3072g1HsbBH,1,0.7671257265930291,0.7498005416943284,0.03512440748146425,0.2659284909835516,0.2671305539973126,0.01743312668764142,0.07894594444644322,0.07512633314448976,0.029326201230553194,0.009064021544053433,0.012859763093575935,0.010912657011583185
r1199.romulus25.3072g1HsbBH,1,0.91539629666247,0.9053628892332253,0.02257431065579828,0.7517844884139345,0.7550384980322989,0.006850021563044674,0.006015908596123356,0.01613753369043089,0.014354376504547578,0.006280211298408226,0.010255224683587364,0.007426726328760926
r1223.romulus25.3072g1HsbBH,1,0.652912484084459,0.6589289785687378,0.012970304386380234,0.4084817840440822,0.40968714663413563,0.006189060721669585,0.03983127374409518,0.038411906320630886,0.01839790541934762,0.019396684516052344,0.017869718513465766,0.0056522651787504164
r1412.romulus25.3072g1HsbBH,1,0.7684972574847142,0.7830331833441558,0.014708016076590768,0.23199904228645107,0.23844251990686743,0.005139233706752738,0.0516122540752239,0.05691210684691661,0.026349150392108663,0.0044962846738428545,0.013631941971648787,0.006238337297104772
