Simulation,Halo_ID,Inferred B/A,B/A Mean,B/A Std,Inferred C/A,C/A Mean,C/A Std,Inferred σB,σB Mean,σB Std,Inferred σC,σC Mean,σC Std
r489.romulus25.3072g1HsbBH,1,0.6437523050727079,0.6527525922055795,0.02955344221310898,0.21766931630897604,0.2443103189543621,0.049965524858348924,0.07879162151284108,0.12620270728571914,0.13097945139800288,0.03883000487874455,0.08796480879183648,0.11376945961804837
r492.romulus25.3072g1HsbBH,1,0.7400522391041158,0.7315497641197275,0.0230052558212052,0.15940797686166513,0.1787478545750683,0.05218590148874856,0.04916729913209033,0.09170988501975878,0.12107626788201424,0.03789046736828856,0.07876332288998018,0.11355306231095326
r502.romulus25.3072g1HsbBH,1,0.7620039292823895,0.7578446452108951,0.034284092365651185,0.37261006573043287,0.39328751046986504,0.039063020352275414,0.06018519408658561,0.13992145413577164,0.12956738272060866,0.009392187204324748,0.06320531754743561,0.12174002165500886
r515.romulus25.3072g1HsbBH,1,0.6942598285292809,0.6944850664918906,0.02027386601252701,0.15267585510954504,0.17679707106276055,0.061544235934981234,0.004607374370430735,0.04302465455110887,0.10944202571569153,0.030544321086194787,0.07832245487084814,0.11450468062040396
r523.romulus25.3072g1HsbBH,1,0.8798729243322926,0.8457262511811452,0.06037264950159137,0.18914370073832185,0.2192292789609612,0.05207696729543592,0.004298005007528397,0.09844414200281981,0.1608048194132735,0.043871923816901894,0.09095370458513673,0.12702010530926702
r544.romulus25.3072g1HsbBH,1,0.8905314122465854,0.850745757978923,0.06272603625275189,0.19386566551026038,0.22355155693879705,0.0537821958666701,0.023310794897105577,0.0912528096848804,0.14252511955400665,0.03705464742200676,0.08150565968932787,0.11519763559964036
r552.romulus25.3072g1HsbBH,1,0.5619561275270503,0.5769055166210254,0.03405944354349812,0.16491548108616558,0.18921175954704184,0.047360171135508514,0.04587576594342169,0.09007637336302798,0.11490398338618928,0.027799267272823468,0.08975496964868115,0.1394067299351928
r555.romulus25.3072g1HsbBH,1,0.36920316955192256,0.4222693669591475,0.09330380928294216,0.3110856186876312,0.3132241367325303,0.023227431642578053,0.015145192968126933,0.056736603546839175,0.12141104388808927,0.005596763838299774,0.08955188591328274,0.15822714071995692
r556.romulus25.3072g1HsbBH,1,0.46232393965330293,0.4979797566335064,0.05628390206644976,0.2848914032933164,0.31097271586450265,0.04182586438123737,0.058819620673641236,0.1229205714388707,0.12439423539331367,0.002966128971861908,0.06838062349854777,0.1456584505808752
r563.romulus25.3072g1HsbBH,1,0.3566901008680845,0.4048800518692349,0.06545460796959428,0.1391251284292062,0.1550875108118788,0.03861264519240066,0.12986900963579354,0.1546766303002089,0.11106712402795006,0.01478504949366182,0.09974846576607507,0.12927058590859758
