Simulation,Halo_ID,B/A_max_prob,B/A_mean,B/A_std,B/A_16th,B/A_50th,B/A_84th,C/A_max_prob,C/A_mean,C/A_std,C/A_16th,C/A_50th,C/A_84th,sigmaB_max_prob,sigmaB_mean,sigmaB_std,sigmaB_16th,sigmaB_50th,sigmaB_84th,sigmaC_max_prob,sigmaC_mean,sigmaC_std,sigmaC_16th,sigmaC_50th,sigmaC_84th
r442.romulus25.3072g1HsbBH,1,0.8173318229675263,0.8019140828136088,0.0438839970024718,0.8037857215803006,0.8156583308051508,0.818189037952791,0.24266154650338043,0.2650970630505221,0.050408279788128854,0.2410185196548054,0.24236750907825466,0.2977831412368214,0.009494640987688218,0.0685711653981317,0.13331103247962614,0.007125264185043935,0.010823604693358854,0.20233771269911904,0.024981286331464087,0.0769696171505312,0.13229488251982538,0.02362291928020927,0.025749352111626857,0.09415722636880283
r468.romulus25.3072g1HsbBH,1,0.7698069200137513,0.7893102793016892,0.03835401093720289,0.7640766570605444,0.7737771968871351,0.8327886842779161,0.5777391521917657,0.6052995371406004,0.04024420361904972,0.5749936148712184,0.5775245198763308,0.6484999471671846,0.05632548865767744,0.1399715226926366,0.14145609793178862,0.04798337275480352,0.05525901107254734,0.34803309804083854,0.041752071659707034,0.10445317233331902,0.1351625666535949,0.0,0.04079160399435182,0.22931305829805854
r488.romulus25.3072g1HsbBH,1,0.5374358198524491,0.5680321850422559,0.051321911354586046,0.5362605661923602,0.5391339777450064,0.6328735642406412,0.3554476713681402,0.3815117491914983,0.048332941911224836,0.35431850826541883,0.3558075431763618,0.4443423728948855,0.044210328020794415,0.11250080232487013,0.1323203518139388,0.03996451881563468,0.04430581540078378,0.2756773993366267,0.02295540306840651,0.07291295260663028,0.122495722191578,0.0211521670658994,0.022725176560200445,0.11141049723925851
r489.romulus25.3072g1HsbBH,1,0.6775579931909177,0.6813552257716385,0.03078024324205371,0.6693039792478713,0.6829657851196335,0.6915356935301444,0.22943226340797798,0.2592675981481948,0.050372230297935396,0.23023762726765945,0.2317174401160117,0.32285969495253947,0.12144385389675635,0.15438085025803625,0.1048244577766548,0.10846141611947588,0.11784132737821022,0.168656036455539,0.02427051065319676,0.08736888127545415,0.1322528979904483,0.023777456548831774,0.025594651136559246,0.22217929321202282
r492.romulus25.3072g1HsbBH,1,0.6999114474481674,0.6941524118932593,0.027943976281056826,0.6786265620048958,0.6992368957031806,0.7041534167121327,0.16001182653968443,0.19318196587413164,0.059688612432039656,0.157840274337645,0.15989587941624553,0.2748621334157714,0.06188394594266032,0.1061254148626491,0.12992286903193456,0.0491778650356834,0.05525880861015183,0.13557025177847826,0.02652242329686724,0.09049410097507574,0.1394116742437528,0.023421407989038363,0.025225138687777093,0.2755114288278975
r502.romulus25.3072g1HsbBH,1,0.7149596801936287,0.7186714914921143,0.02909833830337164,0.7114348389594205,0.7161514821718303,0.7214707845613215,0.35240776381346584,0.37940527396525786,0.04764832778755576,0.3521221911816088,0.35441117804186534,0.4442634434689407,0.028522095050565764,0.10367982514267439,0.14035039791888496,0.02392854152977194,0.027466137561097104,0.2740496040374829,0.019797169860467485,0.07743741549602028,0.11564950947500151,0.019912923008108555,0.022557861700067405,0.21597168993948812
r515.romulus25.3072g1HsbBH,1,0.6825113806929476,0.6818232323675758,0.022701393416988524,0.6810528010358518,0.6833363980703051,0.6853726376135163,0.13102274539012249,0.15693795726900783,0.05305167581200171,0.1290338343800951,0.13012726884222142,0.2235780743841273,0.0023986295080494074,0.04064917244530409,0.10137176238121172,0.0018374139109860496,0.007979812021905513,0.01924924885792484,0.012164928061655911,0.0746618874149054,0.1282450907483252,0.010491323725076836,0.011813194712900656,0.2930073563045048
r523.romulus25.3072g1HsbBH,1,0.8728598292527677,0.8419483385018852,0.05441326317149221,0.7877966873052052,0.8695251465103815,0.8711385457717042,0.18589528115451376,0.219299638301818,0.06051357320735544,0.18455080390754466,0.18677948024437602,0.3057433829234792,0.002031852352753054,0.06140543800081293,0.1279231710901995,0.0016160790456246066,0.00421606649653919,0.1818832041026583,0.04263712263339063,0.11800134949905679,0.13511547953587927,0.04264066100318175,0.04467823312099676,0.2969746593577478
r544.romulus25.3072g1HsbBH,1,0.9152517207017112,0.8820463137631299,0.05805889723555082,0.8171733749355972,0.9148564987655753,0.9183240172643973,0.17876995981261617,0.22085087289069785,0.06422490670726387,0.17911263231960625,0.18104967426838392,0.3085602695524549,0.021101803320968338,0.09643615858436169,0.1390392406112322,0.018444833308343067,0.02362833821841801,0.286402915671899,0.027751832581313345,0.1021967108551927,0.14244347064075571,0.02798871707922343,0.029622963017020682,0.30019908781210164
r552.romulus25.3072g1HsbBH,1,0.6707209419251635,0.6642067369862485,0.0261198715395865,0.6604031581935899,0.6703096352542787,0.6753229566301304,0.15615004038432345,0.1859823331849001,0.044046905352619306,0.15808860929128893,0.15998314121105223,0.23724493442500982,0.08843312436646043,0.12842341510740957,0.11571347654626588,0.06914177162928346,0.09075874537452744,0.19997418739568193,0.02053205308984906,0.12566918467598714,0.16503667421470636,0.022746699099603432,0.025294087650973695,0.3503044241838622
